Path,FileName,ProcessingTimeMS,FileSizeBytes,Assigning-Authority,OID,softwareName,manufacturerModelName,custodianOrgName,templateIds,hasEpicOID,epicOIDsFound,allOIDFamilies,indentStyle,EHR-Guess,EHR-GuessReason,Parse_type
s3://nyec-pdr-prod-rochester/UR1578/ccd/2026/Jul/21/18/rochester_UR1578_a699e36e23622d439c3556337f94d7a71cc19b197598b059cf205ff90036f3b7_1.2.840.114350.1.13.247.2.7.8.688883.1982992871.xml,rochester_UR1578_a699e36e23622d439c3556337f94d7a71cc19b197598b059cf205ff90036f3b7_1.2.840.114350.1.13.247.2.7.8.688883.1982992871.xml,107,253033,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.13 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1578/ccd/2026/Jul/21/17/rochester_UR1578_9deba1f307ee73ee7c04a6339b49b079bb766ecd58aff60b2b85860f0c6a6e2f_1.2.840.114350.1.13.247.2.7.8.688883.1982950492.xml,rochester_UR1578_9deba1f307ee73ee7c04a6339b49b079bb766ecd58aff60b2b85860f0c6a6e2f_1.2.840.114350.1.13.247.2.7.8.688883.1982950492.xml,138,296582,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.13 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.24,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1578/ccd/2026/Jul/21/07/rochester_UR1578_166fc1b2275c6e96da2c230acb84d4e5043eb367700eb84122d46e5b956d6824_1.2.840.114350.1.13.247.2.7.8.688883.1982428641.xml,rochester_UR1578_166fc1b2275c6e96da2c230acb84d4e5043eb367700eb84122d46e5b956d6824_1.2.840.114350.1.13.247.2.7.8.688883.1982428641.xml,141,395201,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.24 | 1.2.840.114350.1.13.247.2.7.1.1040.25,1.2.840 | 1.3.160 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1591/ccd/2026/Jul/21/17/rochester_UR1591_80a02b7e5ca323a462e9c7de625e893e652beedd7759896fa3dd15b519d23e25_1.2.840.114350.1.13.247.2.7.8.688883.1982816938.xml,rochester_UR1591_80a02b7e5ca323a462e9c7de625e893e652beedd7759896fa3dd15b519d23e25_1.2.840.114350.1.13.247.2.7.8.688883.1982816938.xml,99,246882,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1040.6,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1591/ccd/2026/Jul/21/15/rochester_UR1591_2c5208c911131abc6e6ae428f5c0c2536e56d41a34e351edf16b5b56a184bdce_1.2.840.114350.1.13.247.2.7.8.688883.1982822586.xml,rochester_UR1591_2c5208c911131abc6e6ae428f5c0c2536e56d41a34e351edf16b5b56a184bdce_1.2.840.114350.1.13.247.2.7.8.688883.1982822586.xml,75,423036,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1040.6,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1591/ccd/2026/Jul/21/14/rochester_UR1591_87b7e92e90b5d3e8e43e877fe27ef23acf55f7539a1a26f1f44b17b85112b6b7_1.2.840.114350.1.13.247.2.7.8.688883.1982820507.xml,rochester_UR1591_87b7e92e90b5d3e8e43e877fe27ef23acf55f7539a1a26f1f44b17b85112b6b7_1.2.840.114350.1.13.247.2.7.8.688883.1982820507.xml,105,391697,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.24 | 1.2.840.114350.1.13.247.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1614/ccd/2026/Jul/21/21/rochester_UR1614_d9376476c0f0bc545f5a1cf0a6d5fb09b54be2de390757623ac270e19f95f82e_1.2.840.114350.1.13.247.2.7.8.688883.1983010883.xml,rochester_UR1614_d9376476c0f0bc545f5a1cf0a6d5fb09b54be2de390757623ac270e19f95f82e_1.2.840.114350.1.13.247.2.7.8.688883.1983010883.xml,91,339620,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.24 | 1.2.840.114350.1.13.247.2.7.1.1040.25 | 1.2.840.114350.1.13.247.2.7.1.1040.45,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1614/ccd/2026/Jul/21/20/rochester_UR1614_79589f062c3b91d5ae1acd61f099e8e820eb3c41264d01954807ceeaf07fafb0_1.2.840.114350.1.13.247.2.7.8.688883.1983042521.xml,rochester_UR1614_79589f062c3b91d5ae1acd61f099e8e820eb3c41264d01954807ceeaf07fafb0_1.2.840.114350.1.13.247.2.7.8.688883.1983042521.xml,113,298716,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1040.6,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1619/ccd/2026/Jul/21/18/rochester_UR1619_439fd1aa12f0382def3c6008dcf8c03065fa7138b174b43bda8d07d1717db882_1.2.840.114350.1.13.247.2.7.8.688883.1982993412.xml,rochester_UR1619_439fd1aa12f0382def3c6008dcf8c03065fa7138b174b43bda8d07d1717db882_1.2.840.114350.1.13.247.2.7.8.688883.1982993412.xml,88,471263,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1040.6,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1622/ccd/2026/Jul/22/00/rochester_UR1622_a273c1bf3e10efe03efcf0c25712d9dc6bdae3191c2570bb265785e2830ea067_1.2.840.114350.1.13.247.2.7.8.688883.1983138401.xml,rochester_UR1622_a273c1bf3e10efe03efcf0c25712d9dc6bdae3191c2570bb265785e2830ea067_1.2.840.114350.1.13.247.2.7.8.688883.1983138401.xml,120,283185,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.24 | 1.2.840.114350.1.13.247.2.7.1.1040.25,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1622/ccd/2026/Jul/22/00/rochester_UR1622_f2b69836eb0dd7844f0b87e3129d9f564d4501bf30a4196ff574c0efedea3d1e_1.2.840.114350.1.13.247.2.7.8.688883.1983137166.xml,rochester_UR1622_f2b69836eb0dd7844f0b87e3129d9f564d4501bf30a4196ff574c0efedea3d1e_1.2.840.114350.1.13.247.2.7.8.688883.1983137166.xml,113,473348,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1622/ccd/2026/Jul/22/00/rochester_UR1622_eaebfcb5d55608e2b52b5189904a95b3d08c2b0c7afff806d36d653884ae877d_1.2.840.114350.1.13.247.2.7.8.688883.1983135356.xml,rochester_UR1622_eaebfcb5d55608e2b52b5189904a95b3d08c2b0c7afff806d36d653884ae877d_1.2.840.114350.1.13.247.2.7.8.688883.1983135356.xml,126,351908,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.13 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.3,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1622/ccd/2026/Jul/22/00/rochester_UR1622_bbbe3f011d87771187478c44c12060cb3e05b473d62b5e33530c6f4ec0690614_1.2.840.114350.1.13.247.2.7.8.688883.1983132714.xml,rochester_UR1622_bbbe3f011d87771187478c44c12060cb3e05b473d62b5e33530c6f4ec0690614_1.2.840.114350.1.13.247.2.7.8.688883.1983132714.xml,104,200360,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.24 | 1.2.840.114350.1.13.247.2.7.1.1040.25 | 1.2.840.114350.1.13.247.2.7.1.1040.45,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1622/ccd/2026/Jul/21/22/rochester_UR1622_b789e287d62bce7703f57b3efa4795c04a4eeaced843e5378255fd9455eec08f_1.2.840.114350.1.13.247.2.7.8.688883.1983112218.xml,rochester_UR1622_b789e287d62bce7703f57b3efa4795c04a4eeaced843e5378255fd9455eec08f_1.2.840.114350.1.13.247.2.7.8.688883.1983112218.xml,167,306190,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.13 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.3,1.2.840 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1628/ccd/2026/Jul/22/01/rochester_UR1628_53133d5727c20aac74883189a1f62c0ae74449c8ae3e6974f32b816ec1f67005_1.2.840.114350.1.13.247.2.7.8.688883.1983168900.xml,rochester_UR1628_53133d5727c20aac74883189a1f62c0ae74449c8ae3e6974f32b816ec1f67005_1.2.840.114350.1.13.247.2.7.8.688883.1983168900.xml,155,340611,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.2 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1040.8,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1628/ccd/2026/Jul/22/01/rochester_UR1628_47909801e4e703864172c187bb12fd069955dd10e3435fed161334915e9c6baf_1.2.840.114350.1.13.247.2.7.8.688883.1983155778.xml,rochester_UR1628_47909801e4e703864172c187bb12fd069955dd10e3435fed161334915e9c6baf_1.2.840.114350.1.13.247.2.7.8.688883.1983155778.xml,99,113064,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1099.1,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1628/ccd/2026/Jul/22/01/rochester_UR1628_0d990704e7dbd7a0186d7a778aafa5e47e40e7257bd6701a6206cc4af3f0d172_1.2.840.114350.1.13.247.2.7.8.688883.1983150933.xml,rochester_UR1628_0d990704e7dbd7a0186d7a778aafa5e47e40e7257bd6701a6206cc4af3f0d172_1.2.840.114350.1.13.247.2.7.8.688883.1983150933.xml,156,186246,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.12 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1040.6,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/UR1628/ccd/2026/Jul/22/00/rochester_UR1628_d6fb630e1fd697b864468bc700bfe002bed614c032260b12b2a032633f3bf9c6_1.2.840.114350.1.13.247.2.7.8.688883.1983134659.xml,rochester_UR1628_d6fb630e1fd697b864468bc700bfe002bed614c032260b12b2a032633f3bf9c6_1.2.840.114350.1.13.247.2.7.8.688883.1983134659.xml,77,222220,,1.2.840.114350.1.13.247.2.7.5.737384.0,Epic - Version 11.6,Epic - Version 11.6,University of Rochester Medicine,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.247.2.7.1.1 | 1.2.840.114350.1.13.247.2.7.1.1040.1 | 1.2.840.114350.1.13.247.2.7.1.1040.20 | 1.2.840.114350.1.13.247.2.7.1.1040.21 | 1.2.840.114350.1.13.247.2.7.1.1040.23 | 1.2.840.114350.1.13.247.2.7.1.1040.45 | 1.2.840.114350.1.13.247.2.7.1.1040.46 | 1.2.840.114350.1.13.247.2.7.1.1099.1 | 1.2.840.114350.1.13.247.2.7.1.1133,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
